"","date","community","age16plus_per"
"36392","03/29/2021","Unincorporated - La Habra Heights",21
"36393","03/29/2021","Unincorporated - La Rambla",30
"36394","03/29/2021","Unincorporated - La Verne",42
"36395","03/29/2021","Unincorporated - Ladera Heights",47
"36396","03/29/2021","Unincorporated - Lake Hughes",13
"36397","03/29/2021","Unincorporated - Lake Los Angeles",18
"36398","03/29/2021","Unincorporated - Lake Manor",33
"36399","03/29/2021","Unincorporated - Lakewood",29
"36400","03/29/2021","Unincorporated - Lennox",26
"36401","03/29/2021","Unincorporated - Leona Valley",21
"36402","03/29/2021","Unincorporated - Littlerock",18
"36403","03/29/2021","Unincorporated - Littlerock/Juniper Hills",26
"36404","03/29/2021","Unincorporated - Littlerock/Pearblossom",20
"36405","03/29/2021","Unincorporated - Llano",17
"36406","03/29/2021","Unincorporated - Long Beach",47
"36407","03/29/2021","Unincorporated - Marina del Rey",41
"36408","03/29/2021","Unincorporated - Monrovia",38
"36409","03/29/2021","Unincorporated - Newhall",32
"36410","03/29/2021","Unincorporated - North Lancaster",32
"36411","03/29/2021","Unincorporated - North Whittier",40
"36412","03/29/2021","Unincorporated - Northeast San Gabriel",42
"36413","03/29/2021","Unincorporated - Padua Hills",36
"36414","03/29/2021","Unincorporated - Palmdale",13
"36415","03/29/2021","Unincorporated - Palos Verdes Peninsula",42
"36416","03/29/2021","Unincorporated - Pearblossom/Llano",12
"36417","03/29/2021","Unincorporated - Pellissier Village",39
"36418","03/29/2021","Unincorporated - Placerita Canyon",12
"36419","03/29/2021","Unincorporated - Pomona",9
"36420","03/29/2021","Unincorporated - Quartz Hill",26
"36421","03/29/2021","Unincorporated - Rancho Dominguez",35
"36422","03/29/2021","Unincorporated - Roosevelt",18
"36423","03/29/2021","Unincorporated - Rosewood",26
"36424","03/29/2021","Unincorporated - Rosewood/East Gardena",37
"36425","03/29/2021","Unincorporated - Rosewood/West Rancho Dominguez",21
"36426","03/29/2021","Unincorporated - Rowland Heights",40
"36427","03/29/2021","Unincorporated - San Francisquito Canyon/Bouquet Canyon",62
"36428","03/29/2021","Unincorporated - San Jose Hills",30
"36429","03/29/2021","Unincorporated - San Pasqual",54
"36430","03/29/2021","Unincorporated - Sand Canyon",39
"36431","03/29/2021","Unincorporated - Santa Catalina Island",12
"36432","03/29/2021","Unincorporated - Santa Monica Mountains",37
"36433","03/29/2021","Unincorporated - Saugus",NA
"36434","03/29/2021","Unincorporated - Saugus/Canyon Country",51
"36435","03/29/2021","Unincorporated - South Antelope Valley",19
"36436","03/29/2021","Unincorporated - South El Monte",27
"36437","03/29/2021","Unincorporated - South San Gabriel",45
"36438","03/29/2021","Unincorporated - South Whittier",31
"36439","03/29/2021","Unincorporated - Southeast Antelope Valley",22
"36440","03/29/2021","Unincorporated - Stevenson Ranch",39
"36441","03/29/2021","Unincorporated - Sun Village",22
"36442","03/29/2021","Unincorporated - Sunrise Village",37
"36443","03/29/2021","Unincorporated - Twin Lakes/Oat Mountain",38
"36444","03/29/2021","Unincorporated - Universal City",0
"36445","03/29/2021","Unincorporated - Val Verde",26
"36446","03/29/2021","Unincorporated - Valencia",45
"36447","03/29/2021","Unincorporated - Valinda",34
"36448","03/29/2021","Unincorporated - View Park/Windsor Hills",43
"36449","03/29/2021","Unincorporated - Walnut",NA
"36450","03/29/2021","Unincorporated - Walnut Park",31
"36451","03/29/2021","Unincorporated - West Antelope Valley",17
"36452","03/29/2021","Unincorporated - West Carson",44
"36453","03/29/2021","Unincorporated - West Chatsworth",NA
"36454","03/29/2021","Unincorporated - West LA",17
"36455","03/29/2021","Unincorporated - West Puente Valley",35
"36456","03/29/2021","Unincorporated - West Rancho Dominguez",26
"36457","03/29/2021","Unincorporated - West Whittier/Los Nietos",36
"36458","03/29/2021","Unincorporated - Westfield/Academy Hills",57
"36459","03/29/2021","Unincorporated - Westhills",46
"36460","03/29/2021","Unincorporated - White Fence Farms",26
"36461","03/29/2021","Unincorporated - Whittier",48
"36462","03/29/2021","Unincorporated - Whittier Narrows",NA
"36463","03/29/2021","Unincorporated - Willowbrook",23
"36464","03/29/2021","Unincorporated - Wiseburn",40
"36465","03/30/2021","City of Agoura Hills",46
"36466","03/30/2021","City of Alhambra",45
"36467","03/30/2021","City of Arcadia",45
"36468","03/30/2021","City of Artesia",43
"36469","03/30/2021","City of Avalon",19
"36470","03/30/2021","City of Azusa",31
"36471","03/30/2021","City of Baldwin Park",35
"36472","03/30/2021","City of Bell",28
"36473","03/30/2021","City of Bell Gardens",26
"36474","03/30/2021","City of Bellflower",32
"36475","03/30/2021","City of Beverly Hills",52
"36476","03/30/2021","City of Bradbury",37
"36477","03/30/2021","City of Burbank",39
"36478","03/30/2021","City of Calabasas",49
"36479","03/30/2021","City of Carson",42
"36480","03/30/2021","City of Cerritos",52
"36481","03/30/2021","City of Claremont",45
"36482","03/30/2021","City of Commerce",37
"36483","03/30/2021","City of Compton",23
"36484","03/30/2021","City of Covina",41
"36485","03/30/2021","City of Cudahy",25
"36486","03/30/2021","City of Culver City",51
"36487","03/30/2021","City of Diamond Bar",45
"36488","03/30/2021","City of Downey",38
"36489","03/30/2021","City of Duarte",45
"36490","03/30/2021","City of El Monte",34
"36491","03/30/2021","City of El Segundo",42
"36492","03/30/2021","City of Gardena",39
"36493","03/30/2021","City of Glendale",34
"36494","03/30/2021","City of Glendora",42
"36495","03/30/2021","City of Hawaiian Gardens",26
"36496","03/30/2021","City of Hawthorne",30
"36497","03/30/2021","City of Hermosa Beach",45
"36498","03/30/2021","City of Hidden Hills",45
"36499","03/30/2021","City of Huntington Park",27
"36500","03/30/2021","City of Industry",NA
"36501","03/30/2021","City of Inglewood",30
"36502","03/30/2021","City of Irwindale",46
"36503","03/30/2021","City of La Canada Flintridge",51
"36504","03/30/2021","City of La Habra Heights",26
"36505","03/30/2021","City of La Mirada",40
"36506","03/30/2021","City of La Puente",33
"36507","03/30/2021","City of La Verne",42
"36508","03/30/2021","City of Lakewood",41
"36509","03/30/2021","City of Lancaster",26
"36510","03/30/2021","City of Lawndale",31
"36511","03/30/2021","City of Lomita",38
"36512","03/30/2021","City of Long Beach",39
"36513","03/30/2021","City of Lynwood",30
"36514","03/30/2021","City of Malibu",38
"36515","03/30/2021","City of Manhattan Beach",50
"36516","03/30/2021","City of Maywood",28
"36517","03/30/2021","City of Monrovia",42
"36518","03/30/2021","City of Montebello",37
"36519","03/30/2021","City of Monterey Park",47
"36520","03/30/2021","City of Norwalk",36
"36521","03/30/2021","City of Palmdale",28
"36522","03/30/2021","City of Palos Verdes Estates",50
"36523","03/30/2021","City of Paramount",28
"36524","03/30/2021","City of Pasadena",48
"36525","03/30/2021","City of Pico Rivera",39
"36526","03/30/2021","City of Pomona",30
"36527","03/30/2021","City of Rancho Palos Verdes",49
"36528","03/30/2021","City of Redondo Beach",45
"36529","03/30/2021","City of Rolling Hills",47
"36530","03/30/2021","City of Rolling Hills Estates",55
"36531","03/30/2021","City of Rosemead",43
"36532","03/30/2021","City of San Dimas",42
"36533","03/30/2021","City of San Fernando",32
"36534","03/30/2021","City of San Gabriel",44
"36535","03/30/2021","City of San Marino",52
"36536","03/30/2021","City of Santa Clarita",38
"36537","03/30/2021","City of Santa Fe Springs",38
"36538","03/30/2021","City of Santa Monica",46
"36539","03/30/2021","City of Sierra Madre",52
"36540","03/30/2021","City of Signal Hill",44
"36541","03/30/2021","City of South El Monte",33
"36542","03/30/2021","City of South Gate",32
"36543","03/30/2021","City of South Pasadena",51
"36544","03/30/2021","City of Temple City",46
"36545","03/30/2021","City of Torrance",44
"36546","03/30/2021","City of Vernon",NA
"36547","03/30/2021","City of Walnut",49
"36548","03/30/2021","City of West Covina",43
"36549","03/30/2021","City of West Hollywood",43
"36550","03/30/2021","City of Westlake Village",34
"36551","03/30/2021","City of Whittier",39
"36552","03/30/2021","Los Angeles - Adams-Normandie",30
"36553","03/30/2021","Los Angeles - Alsace",30
"36554","03/30/2021","Los Angeles - Angeles National Forest",3
"36555","03/30/2021","Los Angeles - Angelino Heights",39
"36556","03/30/2021","Los Angeles - Arleta",35
"36557","03/30/2021","Los Angeles - Atwater Village",46
"36558","03/30/2021","Los Angeles - Baldwin Hills",31
"36559","03/30/2021","Los Angeles - Bel Air",53
"36560","03/30/2021","Los Angeles - Beverly Crest",55
"36561","03/30/2021","Los Angeles - Beverlywood",52
"36562","03/30/2021","Los Angeles - Boyle Heights",30
"36563","03/30/2021","Los Angeles - Brentwood",52
"36564","03/30/2021","Los Angeles - Brookside",65
"36565","03/30/2021","Los Angeles - Cadillac-Corning",29
"36566","03/30/2021","Los Angeles - Canoga Park",30
"36567","03/30/2021","Los Angeles - Carthay",51
"36568","03/30/2021","Los Angeles - Central",22
"36569","03/30/2021","Los Angeles - Century City",59
"36570","03/30/2021","Los Angeles - Century Palms/Cove",21
"36571","03/30/2021","Los Angeles - Chatsworth",44
"36572","03/30/2021","Los Angeles - Cheviot Hills",63
"36573","03/30/2021","Los Angeles - Chinatown",38
"36574","03/30/2021","Los Angeles - Cloverdale/Cochran",30
"36575","03/30/2021","Los Angeles - Country Club Park",40
"36576","03/30/2021","Los Angeles - Crenshaw District",36
"36577","03/30/2021","Los Angeles - Crestview",45
"36578","03/30/2021","Los Angeles - Del Rey",39
"36579","03/30/2021","Los Angeles - Downtown",40
"36580","03/30/2021","Los Angeles - Eagle Rock",44
"36581","03/30/2021","Los Angeles - East Hollywood",30
"36582","03/30/2021","Los Angeles - Echo Park",40
"36583","03/30/2021","Los Angeles - El Sereno",37
"36584","03/30/2021","Los Angeles - Elysian Park",49
"36585","03/30/2021","Los Angeles - Elysian Valley",40
"36586","03/30/2021","Los Angeles - Encino",54
"36587","03/30/2021","Los Angeles - Exposition",38
"36588","03/30/2021","Los Angeles - Exposition Park",27
"36589","03/30/2021","Los Angeles - Faircrest Heights",42
"36590","03/30/2021","Los Angeles - Figueroa Park Square",26
"36591","03/30/2021","Los Angeles - Florence-Firestone",22
"36592","03/30/2021","Los Angeles - Glassell Park",41
"36593","03/30/2021","Los Angeles - Gramercy Place",33
"36594","03/30/2021","Los Angeles - Granada Hills",42
"36595","03/30/2021","Los Angeles - Green Meadows",23
"36596","03/30/2021","Los Angeles - Hancock Park",50
"36597","03/30/2021","Los Angeles - Harbor City",35
"36598","03/30/2021","Los Angeles - Harbor Gateway",29
"36599","03/30/2021","Los Angeles - Harbor Pines",39
"36600","03/30/2021","Los Angeles - Harvard Heights",28
"36601","03/30/2021","Los Angeles - Harvard Park",27
"36602","03/30/2021","Los Angeles - Highland Park",38
"36603","03/30/2021","Los Angeles - Historic Filipinotown",35
"36604","03/30/2021","Los Angeles - Hollywood",30
"36605","03/30/2021","Los Angeles - Hollywood Hills",42
"36606","03/30/2021","Los Angeles - Hyde Park",29
"36607","03/30/2021","Los Angeles - Jefferson Park",34
"36608","03/30/2021","Los Angeles - Koreatown",30
"36609","03/30/2021","Los Angeles - Lafayette Square",32
"36610","03/30/2021","Los Angeles - Lake Balboa",33
"36611","03/30/2021","Los Angeles - Lakeview Terrace",34
"36612","03/30/2021","Los Angeles - Leimert Park",33
"36613","03/30/2021","Los Angeles - Lincoln Heights",36
"36614","03/30/2021","Los Angeles - Little Armenia",25
"36615","03/30/2021","Los Angeles - Little Bangladesh",32
"36616","03/30/2021","Los Angeles - Little Tokyo",62
"36617","03/30/2021","Los Angeles - Longwood",33
"36618","03/30/2021","Los Angeles - Los Feliz",45
"36619","03/30/2021","Los Angeles - Manchester Square",29
"36620","03/30/2021","Los Angeles - Mandeville Canyon",60
"36621","03/30/2021","Los Angeles - Mar Vista",44
"36622","03/30/2021","Los Angeles - Marina Peninsula",50
"36623","03/30/2021","Los Angeles - Melrose",37
"36624","03/30/2021","Los Angeles - Mid-city",41
"36625","03/30/2021","Los Angeles - Miracle Mile",41
"36626","03/30/2021","Los Angeles - Mission Hills",37
"36627","03/30/2021","Los Angeles - Mt. Washington",40
"36628","03/30/2021","Los Angeles - North Hills",32
"36629","03/30/2021","Los Angeles - North Hollywood",29
"36630","03/30/2021","Los Angeles - Northridge",37
"36631","03/30/2021","Los Angeles - Pacific Palisades",55
"36632","03/30/2021","Los Angeles - Pacoima",27
"36633","03/30/2021","Los Angeles - Palisades Highlands",54
"36634","03/30/2021","Los Angeles - Palms",38
"36635","03/30/2021","Los Angeles - Panorama City",29
"36636","03/30/2021","Los Angeles - Park La Brea",31
"36637","03/30/2021","Los Angeles - Pico-Union",27
"36638","03/30/2021","Los Angeles - Playa Del Rey",43
"36639","03/30/2021","Los Angeles - Playa Vista",55
"36640","03/30/2021","Los Angeles - Porter Ranch",51
"36641","03/30/2021","Los Angeles - Rancho Park",61
"36642","03/30/2021","Los Angeles - Regent Square",37
"36643","03/30/2021","Los Angeles - Reseda",38
"36644","03/30/2021","Los Angeles - Reseda Ranch",36
"36645","03/30/2021","Los Angeles - Reynier Village",44
"36646","03/30/2021","Los Angeles - San Pedro",33
"36647","03/30/2021","Los Angeles - Shadow Hills",35
"36648","03/30/2021","Los Angeles - Sherman Oaks",45
"36649","03/30/2021","Los Angeles - Silverlake",45
"36650","03/30/2021","Los Angeles - South Carthay",44
"36651","03/30/2021","Los Angeles - South Park",23
"36652","03/30/2021","Los Angeles - St Elmo Village",26
"36653","03/30/2021","Los Angeles - Studio City",48
"36654","03/30/2021","Los Angeles - Sun Valley",31
"36655","03/30/2021","Los Angeles - Sunland",34
"36656","03/30/2021","Los Angeles - Sycamore Square",38
"36657","03/30/2021","Los Angeles - Sylmar",34
"36658","03/30/2021","Los Angeles - Tarzana",47
"36659","03/30/2021","Los Angeles - Temple-Beaudry",30
"36660","03/30/2021","Los Angeles - Thai Town",27
"36661","03/30/2021","Los Angeles - Toluca Lake",42
"36662","03/30/2021","Los Angeles - Toluca Terrace",43
"36663","03/30/2021","Los Angeles - Toluca Woods",44
"36664","03/30/2021","Los Angeles - Tujunga",32
"36665","03/30/2021","Los Angeles - University Hills",29
"36666","03/30/2021","Los Angeles - University Park",26
"36667","03/30/2021","Los Angeles - Valley Glen",30
"36668","03/30/2021","Los Angeles - Valley Village",40
"36669","03/30/2021","Los Angeles - Van Nuys",26
"36670","03/30/2021","Los Angeles - Venice",40
"36671","03/30/2021","Los Angeles - Vermont Knolls",24
"36672","03/30/2021","Los Angeles - Vermont Square",31
"36673","03/30/2021","Los Angeles - Vermont Vista",20
"36674","03/30/2021","Los Angeles - Vernon Central",22
"36675","03/30/2021","Los Angeles - Victoria Park",31
"36676","03/30/2021","Los Angeles - View Heights",37
"36677","03/30/2021","Los Angeles - Watts",21
"36678","03/30/2021","Los Angeles - Wellington Square",34
"36679","03/30/2021","Los Angeles - West Adams",34
"36680","03/30/2021","Los Angeles - West Hills",47
"36681","03/30/2021","Los Angeles - West Los Angeles",42
"36682","03/30/2021","Los Angeles - West Vernon",27
"36683","03/30/2021","Los Angeles - Westchester",42
"36684","03/30/2021","Los Angeles - Westlake",23
"36685","03/30/2021","Los Angeles - Westwood",36
"36686","03/30/2021","Los Angeles - Wholesale District",38
"36687","03/30/2021","Los Angeles - Wilmington",26
"36688","03/30/2021","Los Angeles - Wilshire Center",32
"36689","03/30/2021","Los Angeles - Winnetka",37
"36690","03/30/2021","Los Angeles - Woodland Hills",47
"36691","03/30/2021","Not Available",0
"36692","03/30/2021","Unincorporated - Acton",23
"36693","03/30/2021","Unincorporated - Agua Dulce",26
"36694","03/30/2021","Unincorporated - Altadena",46
"36695","03/30/2021","Unincorporated - Anaverde",26
"36696","03/30/2021","Unincorporated - Angeles National Forest",30
"36697","03/30/2021","Unincorporated - Arcadia",47
"36698","03/30/2021","Unincorporated - Athens Village",33
"36699","03/30/2021","Unincorporated - Athens-Westmont",24
"36700","03/30/2021","Unincorporated - Avocado Heights",31
"36701","03/30/2021","Unincorporated - Azusa",32
"36702","03/30/2021","Unincorporated - Bassett",37
"36703","03/30/2021","Unincorporated - Bouquet Canyon",26
"36704","03/30/2021","Unincorporated - Bradbury",NA
"36705","03/30/2021","Unincorporated - Canyon Country",30
"36706","03/30/2021","Unincorporated - Castaic",28
"36707","03/30/2021","Unincorporated - Cerritos",41
"36708","03/30/2021","Unincorporated - Charter Oak",37
"36709","03/30/2021","Unincorporated - Claremont",32
"36710","03/30/2021","Unincorporated - Covina",39
"36711","03/30/2021","Unincorporated - Covina (Charter Oak)",35
"36712","03/30/2021","Unincorporated - Del Aire",40
"36713","03/30/2021","Unincorporated - Del Rey",43
"36714","03/30/2021","Unincorporated - Del Sur",24
