"GEOID","Pop_total","Limited_Eng","B16004_001E","Poverty","B17021_001E","Uninsured","B27010_001E","NonHisp_asian","NonHisp_pi","NonHisp_black","NonHisp_white","Hisp","NonHisp_ai","Male","Female","Age_5under","Age_5to14","Age_15to17","Age_18to20","Age_21to64","Age_65above","vac_per"
"060375517002",1407,140,1280,93,1403,228,1407,78,0,0,154,1170,0,743,664,127,190,18,83,803,186,64.3
"060375517004",1070,74,978,127,1070,68,1070,0,61,178,109,707,0,480,590,92,342,21,12,511,92,64.3
"060375517005",696,47,681,0,696,36,696,0,0,0,19,668,0,350,346,15,118,30,80,411,42,64.3
"060375517003",1155,108,1107,279,1155,48,1155,92,0,21,112,839,0,530,625,48,210,144,34,540,179,64.3
"060375357013",1871,414,1673,304,1871,470,1871,0,0,0,22,1849,0,969,902,198,277,85,61,1160,90,60.1
"060375357012",2004,384,1807,177,1995,222,2004,92,0,0,14,1898,0,1014,990,197,264,96,62,1161,224,60.1
"060375357011",1362,332,1269,69,1362,188,1362,0,0,0,0,1344,0,654,708,93,119,18,95,962,75,60.1
"060375360002",2574,710,2407,426,2574,538,2574,0,0,0,21,2525,28,1304,1270,167,386,155,119,1572,175,60.1
"060375360001",1127,233,1001,187,1114,112,1127,14,0,0,18,1095,0,507,620,126,147,33,89,630,102,60.1
"060375361021",1001,14,853,22,1001,24,1001,0,10,12,134,837,0,463,538,148,162,38,20,557,76,60.1
"060375361023",1602,210,1530,42,1602,251,1602,0,0,0,521,1081,0,773,829,72,33,118,0,888,491,60.1
"060375361022",552,76,552,227,552,254,552,0,0,0,58,494,0,307,245,0,72,34,18,340,88,60.1
"060371397031",2861,115,2664,213,2842,184,2848,184,0,112,2306,28,0,1322,1539,197,327,170,53,1463,651,74.6
"060371416001",1991,14,1844,238,1991,8,1991,205,0,151,1313,195,0,968,1023,147,227,79,68,1095,375,71.5
"060371416003",1510,21,1422,29,1510,0,1510,104,0,0,1231,156,0,789,721,88,141,62,6,808,405,71.5
"060374308011",565,39,565,18,565,109,565,339,0,54,16,156,0,228,337,0,14,0,0,521,30,72.1
"060374308031",954,34,853,44,954,18,954,729,0,0,159,10,0,488,466,101,73,15,29,394,342,72.1
"060375039011",1456,65,1346,167,1444,109,1444,80,0,4,497,819,0,820,636,110,181,31,24,910,200,62.4
"060375039012",1486,74,1384,37,1486,61,1486,476,0,17,465,509,0,743,743,102,171,31,58,839,285,62.4
"060375301023",945,115,887,71,945,134,945,7,0,0,24,914,0,398,547,58,72,39,0,661,115,62.1
"060375301024",1363,340,1324,397,1268,72,1268,298,0,26,119,915,0,651,712,39,78,5,60,589,592,62.1
"060375301022",1419,260,1392,358,1419,241,1401,85,0,0,292,1042,0,530,889,27,128,150,125,816,173,62.1
"060375301021",1135,129,1084,45,1135,57,1135,19,0,0,149,952,0,557,578,51,85,33,25,760,181,62.1
"060371046102",1480,330,1369,140,1480,184,1480,0,0,0,15,1436,14,725,755,111,225,39,68,895,142,55.7
"060371046101",1906,542,1779,306,1854,294,1906,0,0,0,51,1855,0,988,918,127,235,115,90,1151,188,55.7
"060371065101",1876,103,1835,164,1497,121,1497,115,0,126,196,1423,0,1290,586,41,281,310,85,947,212,60.6
"060371066411",2372,84,2198,73,2372,138,2372,455,0,6,1586,199,0,1077,1295,174,208,83,55,1360,492,64.8
"060371132132",2052,79,1882,104,2052,40,2052,627,0,94,522,704,0,1043,1009,170,220,87,167,1289,119,67.8
"060371132332",2112,419,1997,347,2112,401,2112,206,0,25,542,1266,0,869,1243,115,151,104,159,1465,118,58.6
"060371133032",1749,92,1641,131,1649,47,1649,192,0,53,830,624,16,975,774,108,117,134,38,979,373,67.8
"060379200281",7091,69,6224,285,7091,167,7084,1142,0,332,2980,2296,48,3344,3747,867,1140,397,179,3970,538,65.6
"060379200342",1245,121,1135,321,1225,164,1245,72,0,0,223,817,0,784,461,110,319,71,0,716,29,65.6
"060379200341",2545,107,2473,83,2531,104,2545,351,0,37,1202,868,17,1250,1295,72,306,155,117,1551,344,65.6
"060379203121",1334,36,1149,322,1329,32,1329,48,0,56,748,430,0,624,710,185,177,60,71,688,153,65.6
"060379203303",637,77,637,157,637,27,637,55,0,44,286,229,0,196,441,0,11,47,0,307,272,65.6
"060379203302",680,0,680,0,680,0,680,42,0,0,518,113,0,379,301,0,46,23,7,371,233,65.6
"060379302002",94,13,94,23,94,0,94,13,0,13,63,0,0,68,26,0,0,0,0,55,39,62.3
"060379302001",367,0,367,120,367,21,367,0,0,11,181,175,0,180,187,0,74,4,0,284,5,43.8
"060375400003",543,132,532,48,543,80,543,0,0,13,6,524,0,336,207,11,10,18,83,327,94,54.7
"060375400004",2515,396,2119,468,2507,309,2515,31,0,8,27,2449,0,1208,1307,396,453,76,162,1287,141,54.7
"060375409023",1776,325,1694,635,1776,486,1776,0,0,1031,9,671,0,1077,699,82,206,54,41,1154,239,49.3
"060375409021",1710,306,1621,309,1710,166,1710,0,0,733,30,947,0,730,980,89,206,44,81,1183,107,49.3
"060375409024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.3
"060375415001",1486,184,1410,323,1486,92,1486,0,0,96,0,1383,0,730,756,76,207,80,45,1009,69,49.3
"060372212202",2167,705,2065,343,2162,376,2167,267,0,11,60,1829,0,1136,1031,102,261,102,134,1364,204,54.9
"060372218201",1019,44,997,409,916,44,1019,203,0,170,367,268,0,456,563,22,38,3,164,725,67,51.1
"060372240101",1180,258,1180,472,1176,270,1176,83,0,173,81,843,0,637,543,0,157,49,49,841,84,76
"060374635002",1246,17,1241,13,452,4,1246,346,4,56,619,180,2,597,649,5,22,10,618,480,111,72.9
"060374635001",1970,7,1692,164,1838,101,1970,566,0,114,845,377,18,858,1112,278,128,46,105,1326,87,72.9
"060375776021",1491,12,1388,176,1491,0,1491,344,0,138,872,77,12,710,781,103,26,15,26,843,478,61.3
"060376002011",2133,230,1888,565,2120,142,2120,2,0,819,7,1252,8,962,1171,245,525,103,91,1087,82,46.5
"060376002012",1702,238,1571,634,1702,97,1702,0,0,788,56,858,0,841,861,131,378,38,69,1004,82,46.5
"060376008011",549,42,549,74,549,16,549,15,0,397,28,21,0,241,308,0,31,10,14,370,124,54.9
"060376008014",1536,20,1447,138,1536,105,1536,37,0,1177,3,268,0,755,781,89,236,73,58,804,276,54.9
"060374037223",2589,173,2375,520,2573,120,2584,471,0,75,588,1402,0,1401,1188,214,404,119,111,1414,327,66.3
"060374616001",1602,374,1569,289,1602,250,1602,131,0,164,61,1178,0,769,833,33,317,81,149,855,167,72.9
"060374616003",2208,263,2069,335,2208,215,2208,312,0,306,282,1236,38,1007,1201,139,422,130,52,1288,177,72.9
"060374616004",994,159,994,191,994,164,994,88,0,119,35,644,0,503,491,0,136,67,41,612,138,72.9
"060372912101",1866,270,1779,366,1866,182,1866,311,15,191,81,1268,0,816,1050,87,306,70,13,1182,208,55.4
"060372912103",1414,407,1334,369,1398,211,1398,231,0,122,58,960,15,759,655,80,203,17,57,931,126,55.4
"060372932022",2460,619,2363,642,2442,705,2452,467,0,104,32,1837,0,1366,1094,97,619,111,122,1481,30,55.4
"060372932021",786,63,728,199,764,77,782,127,0,31,113,488,0,397,389,58,141,28,24,461,74,55.4
"060372932023",3494,569,3080,1070,3479,603,3494,415,0,388,181,2439,0,1805,1689,414,528,122,136,2040,254,55.4
"060375764021",2677,429,2367,736,2608,259,2608,74,0,375,232,1965,0,1550,1127,310,434,106,273,1352,202,61.3
"060375764022",2338,308,2237,701,2338,323,2338,379,12,258,242,1410,2,1116,1222,101,332,150,87,1561,107,61.3
"060375767001",1094,13,1045,184,1074,153,1094,100,0,148,678,96,0,558,536,49,44,4,52,674,271,61.3
"060375767003",2037,4,1921,141,1920,62,1952,134,5,168,1253,414,0,843,1194,116,57,0,27,1484,353,61.3
"060375767002",804,0,768,66,804,8,804,150,0,33,525,96,0,421,383,36,0,0,0,484,284,61.3
"060375770005",679,0,679,32,679,0,679,0,0,31,541,80,0,388,291,0,24,53,51,414,137,61.3
"060375770001",2485,68,2262,607,2451,48,2485,836,0,373,549,633,20,1039,1446,223,241,117,115,1712,77,61.3
"060375770004",587,0,563,0,587,0,587,49,0,0,342,125,12,331,256,24,0,0,0,472,91,61.3
"060375990004",2080,117,2007,432,2067,131,2067,2,0,0,796,1263,0,980,1100,73,518,111,56,1024,298,20.5
"060375990002",579,1,563,25,575,83,575,0,1,0,343,235,0,300,279,16,63,29,11,307,153,20.5
"060375990003",627,119,589,46,627,50,627,0,0,3,190,434,0,368,259,38,80,0,26,428,55,20.5
"060374047013",663,168,663,36,663,14,663,55,0,0,48,560,0,370,293,0,18,0,7,400,238,64.2
"060374047032",2526,590,2318,574,2511,416,2526,317,0,48,69,2058,0,1227,1299,208,371,116,81,1490,260,64.2
"060374051011",2791,651,2546,98,2791,272,2791,704,0,0,62,2009,0,1596,1195,245,320,35,135,1739,317,64.2
"060374051012",2037,543,1962,235,1937,267,1946,302,0,46,118,1571,0,1040,997,75,192,52,92,1195,431,64.2
"060374056003",1079,73,961,0,1079,59,1079,368,0,28,57,626,0,547,532,118,79,12,17,720,133,68.7
"060375435023",1778,222,1726,167,1778,297,1778,712,0,111,244,660,0,924,854,52,134,29,27,1172,364,70.9
"060375435021",1440,273,1304,305,1404,169,1440,204,0,15,45,1160,0,786,654,136,75,50,83,789,307,70.9
"060375501004",1157,141,1108,21,1157,30,1157,89,0,0,194,865,0,593,564,49,153,4,19,790,142,61.9
"060375501005",1291,101,1291,10,1291,36,1291,187,0,0,46,1054,0,546,745,0,286,59,54,675,217,61.9
"060375501002",1576,138,1452,460,1576,69,1576,167,0,20,138,1251,0,957,619,124,211,34,94,959,154,61.9
"060375501001",468,24,438,122,468,28,468,53,0,0,59,356,0,284,184,30,40,0,12,292,94,61.9
"060371246002",937,1,902,166,937,46,937,57,0,133,594,58,12,406,531,35,55,23,26,663,135,71.5
"060371283022",2638,877,2452,510,2638,939,2638,19,0,82,270,2219,0,1210,1428,186,351,152,162,1669,118,52.4
"060371283021",2362,378,2268,616,2362,379,2362,110,0,71,483,1677,0,1300,1062,94,324,105,153,1390,296,52.4
"060371287024",1004,0,944,43,1004,30,1004,39,0,54,556,300,0,382,622,60,66,40,0,763,75,71.5
"060375032021",2753,184,2601,346,2614,158,2753,300,0,4,224,2212,0,1450,1303,152,380,144,82,1593,402,58.3
"060375032023",1267,96,1206,222,1267,136,1267,58,0,27,197,985,0,623,644,61,249,72,92,670,123,58.3
"060375032022",1008,40,974,0,1008,46,1008,147,0,0,196,665,0,479,529,34,137,15,10,594,218,58.3
"060375035013",2955,244,2662,220,2939,326,2955,193,24,0,481,2176,65,1327,1628,293,462,127,90,1653,330,58.3
"060375035011",726,58,726,24,726,69,726,0,0,0,186,540,0,292,434,0,60,25,16,488,137,58.3
"060375035022",1443,22,1390,23,1443,30,1443,26,0,0,191,1226,0,667,776,53,193,79,71,901,146,58.3
"060375035021",765,77,747,17,765,28,765,0,0,0,261,472,0,424,341,18,109,18,16,413,191,62
"060375041021",9,0,9,0,9,0,9,0,0,0,0,0,9,0,9,0,0,0,0,9,0,64.6
"060371173012",1102,44,1006,40,1102,56,1102,63,0,25,513,467,0,421,681,96,98,16,22,645,225,58.1
"060371174042",1107,71,1087,104,1099,31,1099,127,0,2,620,357,0,544,563,20,113,55,36,770,113,58.1
"060371174041",1705,198,1629,156,1682,154,1705,303,0,61,686,644,0,808,897,76,175,40,32,1131,251,58.1
"060372731003",784,42,707,106,784,7,784,35,0,44,491,209,5,425,359,77,91,23,4,388,201,71.4
"060372731001",694,0,648,91,694,35,694,24,0,18,482,165,0,326,368,46,81,10,25,488,44,71.4
"060372653032",3401,62,3333,2099,3401,246,3401,1566,18,64,1111,583,0,1732,1669,68,8,8,692,2612,13,54.2
"060372653031",1755,25,1755,1184,1755,83,1747,694,25,109,519,243,0,751,1004,0,32,9,523,1191,0,54.2
"060372674021",2010,17,1891,136,1978,248,1913,301,0,65,1136,432,0,984,1026,119,48,18,33,1502,290,72.7
"060372674022",2862,108,2805,224,2821,139,2821,551,0,69,1919,272,0,1509,1353,57,19,24,0,2443,319,72.7
"060378001012",2724,69,2628,114,2720,133,2724,190,0,26,2276,66,0,1233,1491,96,402,90,70,1403,663,71.5
"060378001011",3014,123,2937,35,3014,70,3014,177,0,36,2336,146,0,1369,1645,77,473,212,244,1438,570,71.5
"060379201112",1346,18,1221,54,1338,37,1346,87,0,41,936,233,34,631,715,125,168,41,39,799,174,65.6
"060379201111",1392,0,1336,28,1369,86,1392,63,0,82,782,436,0,718,674,56,155,66,0,864,251,65.6
"060375310002",729,286,660,196,729,145,729,0,0,0,0,722,0,365,364,69,120,41,6,393,100,59
"060375310003",2508,482,2377,468,2508,260,2508,0,0,0,45,2463,0,1259,1249,131,524,86,116,1435,216,59
"060375310001",1896,393,1717,178,1896,275,1896,0,0,0,39,1849,0,941,955,179,371,106,30,949,261,59
"060375300042",2819,195,2562,456,2819,158,2819,253,0,78,484,1850,0,1417,1402,257,399,48,62,1634,419,62.1
"060375303011",1054,219,974,240,1054,114,1054,64,0,0,15,975,0,503,551,80,191,43,25,615,100,59
"060375303012",1157,328,1053,210,1151,102,1157,44,0,0,72,1029,0,637,520,104,132,38,23,669,191,59
"060375362004",1094,61,1005,222,1094,226,1094,17,0,99,75,903,0,522,572,89,142,0,45,757,61,60.1
"060375362001",1970,238,1833,446,1970,224,1970,62,0,37,160,1711,0,1077,893,137,348,108,84,1139,154,60.1
"060375362002",1867,330,1822,268,1867,161,1867,0,58,0,160,1649,0,921,946,45,288,96,110,1107,221,60.1
"060375362003",1020,144,928,50,1020,69,1020,10,0,0,136,874,0,446,574,92,159,104,32,547,86,60.1
"060375362005",1330,291,1248,178,1330,171,1330,48,0,14,36,1232,0,609,721,82,108,21,53,851,215,60.1
"060375404002",1298,229,1274,355,1298,205,1298,0,0,209,0,1089,0,682,616,24,232,99,82,791,70,49.3
"060375418012",2456,366,2275,418,2456,274,2456,0,0,496,17,1896,18,1167,1289,181,529,143,182,1348,73,54.7
"060375418013",2274,450,2113,338,2274,418,2274,1,0,416,1,1856,0,1021,1253,161,441,58,147,1215,252,54.7
"060375422002",3085,518,2930,718,3085,386,3085,0,0,779,38,2207,0,1700,1385,155,517,209,180,1775,249,49.8
"060375422001",2675,460,2449,833,2675,312,2675,0,0,762,37,1854,0,1237,1438,226,368,210,40,1547,284,48.7
"060371375022",2118,50,1962,103,2118,34,2118,82,0,294,1520,178,0,1090,1028,156,273,72,37,1226,354,72.5
"060371375041",2155,16,2098,61,2155,15,2155,58,0,21,1886,104,22,1067,1088,57,224,73,41,1216,544,72.5
"060371397021",1346,26,1310,0,1346,21,1346,78,0,0,1150,118,0,626,720,36,302,25,0,553,430,74.6
"060371397023",1629,13,1549,80,1629,0,1629,68,0,10,1471,80,0,806,823,80,144,75,44,948,338,74.6
"060371397024",2770,12,2630,107,2649,140,2770,64,0,204,2320,44,0,1438,1332,140,530,200,28,1358,514,74.6
"060371435003",1919,0,1841,206,1919,50,1919,28,40,135,1337,248,0,838,1081,78,218,24,69,1403,127,71.5
"060371435004",1377,0,1299,87,1377,0,1377,29,0,76,1110,162,0,558,819,78,219,127,0,804,149,71.5
"060371814001",1555,162,1517,375,1555,94,1555,355,0,57,399,724,0,775,780,38,139,74,98,1069,137,67.9
"060371814002",954,86,899,85,920,37,954,280,0,0,356,303,9,439,515,55,92,17,17,545,228,67.9
"060371836201",2524,365,2297,494,2496,297,2524,354,0,95,509,1491,18,1278,1246,227,211,154,62,1591,279,64.1
"060371836202",587,89,575,109,582,4,587,50,0,0,73,456,0,225,362,12,123,12,21,310,109,64.1
"060371873002",1798,61,1739,52,1798,149,1798,171,0,9,1110,365,0,877,921,59,180,0,42,1271,246,72.1
"060371897021",2201,8,2109,290,2201,85,2201,44,0,133,1738,189,0,1157,1044,92,89,22,0,1599,399,69.6
"060371917202",1240,259,1215,176,1229,253,1240,141,0,86,204,767,0,680,560,25,106,21,0,974,114,64.8
"060372377102",2531,762,2260,792,2531,790,2531,0,0,192,23,2286,30,1252,1279,271,418,113,138,1477,114,48.1
"060372377101",1879,181,1777,652,1879,192,1879,0,0,563,0,1244,0,795,1084,102,494,47,135,1052,49,48.1
"060372381002",984,51,922,367,984,100,984,0,0,637,0,333,0,397,587,62,131,39,37,560,155,50.2
"060372381001",2206,308,1886,435,2206,113,2206,0,0,679,69,1446,0,939,1267,320,380,18,149,1161,178,50.2
"060372400202",1240,268,1067,463,1240,169,1240,0,0,456,0,784,0,535,705,173,239,81,77,647,23,47.8
"060372400201",2154,345,1952,807,2145,321,2154,0,0,847,4,1300,0,1053,1101,202,407,47,112,1243,143,47.8
"060372411101",2121,334,1871,408,2114,290,2121,4,0,589,5,1523,0,1100,1021,250,284,71,69,1307,140,45.4
"060372411102",1235,243,1166,168,1235,128,1235,0,0,259,26,950,0,588,647,69,195,106,99,653,113,45.4
"060371918103",806,102,789,128,806,169,806,21,0,27,353,385,0,461,345,17,23,14,0,607,145,64.8
"060372031002",2319,631,2180,189,2291,406,2319,81,0,1,40,2176,0,1071,1248,139,365,127,46,1348,294,55.8
"060372035003",1135,230,1044,402,1135,80,1135,77,8,85,60,905,0,578,557,91,241,58,46,545,154,55.8
"060372035002",1226,333,1175,480,1226,141,1226,191,0,0,21,1014,0,543,683,51,154,34,10,790,187,66.6
"060372037202",948,217,764,254,948,184,948,0,0,0,38,902,0,333,615,184,57,81,18,538,70,55.8
"060371092003",915,89,858,16,915,28,915,106,0,34,449,309,0,529,386,57,33,30,24,702,69,64.8
"060371132122",2277,221,2240,250,2165,81,2165,639,0,131,838,610,8,1125,1152,37,268,95,31,1439,407,67.8
"060371132311",1725,33,1593,58,1725,120,1725,136,0,25,1125,278,0,812,913,132,171,51,56,954,361,NA
"060371221201",2205,355,2114,481,2205,419,2205,86,0,0,362,1699,0,1109,1096,91,366,115,113,1308,212,57.7
"060371230101",2481,562,2282,768,2465,524,2481,98,0,73,313,1987,0,1282,1199,199,373,118,90,1455,246,57.7
"060371230102",1546,361,1467,379,1533,218,1546,0,0,0,209,1337,0,702,844,79,320,110,97,807,133,57.7
"060371154011",3268,447,3009,358,3268,284,3268,470,0,122,992,1583,0,1699,1569,259,397,140,135,2024,313,61.1
"060371154012",3105,388,2982,713,3095,380,3105,259,0,131,1021,1636,0,1457,1648,123,486,185,178,1836,297,61.1
"060371066431",2957,143,2808,15,2957,39,2957,857,0,27,1674,361,0,1366,1591,149,294,162,94,1733,525,64.8
"060371066432",755,16,738,43,755,21,755,74,0,55,517,80,0,357,398,17,36,44,16,428,214,64.8
"060375762001",948,136,887,573,948,181,948,36,0,253,256,403,0,425,523,61,92,40,24,728,3,61.3
"060374803031",1298,213,1225,153,1298,156,1298,686,0,17,124,459,0,767,531,73,123,41,36,840,185,71.5
"060374636022",2537,200,2358,416,2537,0,2537,656,0,364,1013,404,0,1080,1457,179,84,0,91,1752,431,72.9
"060375762005",1349,54,1298,237,1349,128,1336,111,0,146,668,333,0,682,667,51,33,0,84,1101,80,61.3
"060375762003",1275,101,1015,572,1275,126,1275,46,38,396,250,545,0,634,641,260,0,48,13,782,172,61.3
"060375762004",813,50,813,185,813,227,813,40,0,29,179,339,0,458,355,0,26,47,51,666,23,61.3
"060375771003",688,0,642,0,688,14,688,171,0,0,476,41,0,231,457,46,66,0,0,501,75,61.3
"060375771001",1568,19,1451,28,1481,33,1481,93,0,52,1031,350,0,784,784,117,23,55,0,1204,169,61.3
"060375771002",1538,0,1472,35,1538,58,1538,140,0,67,835,329,0,725,813,66,222,34,77,1014,125,61.3
"060375771005",1799,0,1649,381,1753,0,1799,111,0,191,784,680,0,686,1113,150,245,0,0,1229,175,61.3
"060375771004",1592,50,1432,94,1592,49,1592,80,0,167,757,504,0,854,738,160,24,28,64,1157,159,61.3
"060375772002",1304,39,1252,49,1304,94,1304,54,0,163,633,435,0,620,684,52,69,30,13,979,161,61.3
"060375772001",1309,0,1309,214,1309,12,1309,42,0,10,995,262,0,807,502,0,110,44,65,972,118,61.3
"060375772004",1894,54,1894,247,1894,99,1894,97,0,171,1165,439,0,735,1159,0,42,51,134,1486,181,61.3
"060375772003",1341,2,1305,55,1341,88,1341,133,0,62,892,189,0,769,572,36,47,0,0,1092,166,61.3
"060376005011",1376,31,1298,118,1376,45,1376,49,0,937,38,321,0,630,746,78,222,25,28,797,226,54.9
"060376005012",1336,45,1270,86,1336,103,1336,0,0,964,0,317,0,540,796,66,185,83,79,613,310,54.9
"060372623021",1525,0,1456,55,1525,7,1525,76,0,13,1267,140,0,770,755,69,234,92,0,858,272,74.2
"060372623022",1320,0,1282,146,1320,10,1320,110,0,0,1078,90,0,618,702,38,193,64,18,657,350,74.2
"060372655201",1025,0,994,81,1025,17,1025,21,0,0,889,65,0,466,559,31,173,37,31,653,100,54.2
"060372655202",1012,57,987,85,1012,0,1012,130,0,95,562,0,0,502,510,25,69,0,28,704,186,54.2
"060371437002",1791,0,1687,113,1791,98,1791,123,0,26,1393,50,0,817,974,104,227,10,0,1344,106,69.6
"060371815001",1182,34,1170,28,1172,54,1182,240,64,0,566,282,0,641,541,12,138,24,21,710,277,67.9
"060371838202",1706,249,1638,343,1706,280,1706,68,0,59,204,1327,14,879,827,68,197,37,87,1286,31,64.1
"060371896002",1355,45,1319,194,1355,186,1355,93,0,65,911,250,0,594,761,36,0,5,5,1262,47,69.6
"060371896003",844,0,829,17,844,0,844,101,0,14,606,66,0,321,523,15,100,20,0,552,157,69.6
"060375030001",812,41,802,45,812,82,812,0,0,0,136,487,175,455,357,10,84,29,59,552,78,58.3
"060375030003",2714,320,2206,675,2673,393,2714,49,0,0,112,2538,0,1435,1279,508,565,135,90,1270,146,58.3
"060375033014",662,0,656,38,657,44,662,0,0,0,160,502,0,284,378,6,66,32,16,509,33,62
"060375033013",731,28,704,94,731,27,731,84,0,0,191,449,0,364,367,27,73,28,8,446,149,62
"060375033011",844,0,699,0,844,20,844,38,0,25,183,562,0,457,387,145,96,24,27,465,87,62
"060375040012",3609,125,3554,158,1294,146,3601,664,6,83,1760,941,0,1394,2215,55,126,51,1700,1398,279,62.4
"060373111001",1721,57,1551,195,1703,128,1721,372,0,8,558,632,120,776,945,170,187,24,34,955,351,67.2
"060374003043",1646,0,1585,255,1646,136,1646,481,0,0,652,426,0,914,732,61,267,121,46,1055,96,62.3
"060374003042",1711,84,1688,128,1569,117,1611,397,0,11,396,761,103,775,936,23,188,15,16,1160,309,62.3
"060372941101",1793,188,1712,149,1793,76,1793,0,23,0,105,1590,0,933,860,81,315,104,77,951,265,51.8
"060372963002",3675,48,3318,510,3675,114,3620,986,0,373,1621,635,0,1829,1846,357,346,106,135,2162,569,54
"060372970005",942,0,891,53,942,0,942,0,0,0,435,473,0,555,387,51,98,56,32,553,152,54
"060372970001",1139,0,1087,0,1139,151,1139,38,0,195,636,129,0,580,559,52,131,23,57,644,232,54
"060372970004",1357,0,1236,31,1357,23,1357,38,0,74,646,546,0,553,804,121,52,41,12,988,143,54
"060376009111",1124,80,1111,199,1124,92,1124,0,0,329,77,708,0,589,535,13,95,62,17,833,104,54.9
"060376009112",2022,113,1951,172,2022,146,2022,0,0,720,241,957,0,1049,973,71,125,123,19,1530,154,54.9
"060372118041",901,318,856,262,892,190,892,691,0,1,60,119,2,367,534,45,47,12,37,563,197,65.1
"060371319001",1176,92,1138,27,1176,0,1176,63,0,184,442,464,0,569,607,38,119,13,23,868,115,60.9
"060371319003",1221,80,1126,32,1221,51,1221,60,0,34,624,443,0,632,589,95,128,13,63,815,107,60.9
"060371323002",1382,92,1366,0,1382,10,1382,124,0,0,481,777,0,702,680,16,233,44,71,885,133,65.8
"060371323001",3460,662,3182,702,3460,382,3460,924,0,30,882,1470,100,1594,1866,278,284,95,107,2275,421,65.8
"060371323003",3070,931,2958,830,3020,625,3070,163,0,27,231,2649,0,1501,1569,112,467,245,269,1842,135,65.8
"060372624001",890,0,845,11,890,0,890,43,0,7,799,15,11,450,440,45,156,9,0,397,283,80.3
"060372624002",2169,0,2030,84,2169,53,2169,100,0,77,1886,58,0,1055,1114,139,312,144,45,1109,420,80.3
"060372651001",1284,0,1271,90,1284,22,1273,56,0,9,1093,66,0,492,792,13,127,37,0,460,647,54.2
"060372651002",1170,0,1107,40,1170,0,1170,18,0,19,1068,65,0,493,677,63,61,23,11,511,501,54.2
"060372653011",11977,34,11977,0,0,64,11977,4808,19,486,3160,2687,17,4965,7012,0,0,352,10599,1026,0,54.2
